id,Country,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
1,"Albania",1001.60349559264,1018.60154237076,1039.64588782441,1067.05625716583,1099.61693186617,1140.66904655698,1192.82865877188,1258.98476018444,1344.53386008706,1455.65918316492,1600.53073071672,1789.98362909126,2037.66178117918,2361.20576343378,2782.58079744073,3327.00342718369,4025.58545667271,4911.89356897506,6019.17373546729,7374.69641468027,8991.41960218339,10857.9282663576,12929.5636360659,15125.5215442487,17336.7366486214,19445.3568238689,21349.8919789304,22985.3121433021,24329.7713317146,25397.8124481816,26226.6225717469,26862.1021672379,27349.2557661944,27727.151505783,28027.2894051286,28273.8973319883,28485.0537804796,28673.9985764777,28850.3314166626,29020.9899702157,29191.0033859811,29364.0493686853,29542.8557735028,29729.489002472,29925.5568410789,30132.3325642232,30350.8535429025,30581.9835789479,30826.4534220957,31084.8858705882,31357.810170346,31645.6689354598,31948.8197400738,32267.5327585782,32601.985832962,32952.2577155876,33318.3203434989,33700.030859214,34097.1235850556,34509.2024591895,34935.736081734,35376.0540337648,35829.3453437295,36294.659417167,36770.9096812905,37256.8800969936,37751.2345927962,38252.5293791555,38759.228009672,39269.7189245397,39782.3351145991,40295.3754342825,40807.1270027985,41315.8881020067,41819.9909478868,42317.8235905015,42807.8503676245,43288.630364306,43758.8334210586,44217.2533420389,44662.8180755881,45094.596763989,45511.8036790454,45913.7991680458,46300.0878280828,46670.3142002052,47024.256328122,47361.8175587019,47683.0169725967,47987.9788269967,48276.9213779145,48550.1454158818,48808.0228095424,49050.9853074639,49279.5138025093,49494.1282176891,49695.3781294605,49883.8342053454,50060.0804984278,50224.7076121346
2,"Algeria",8918.40709607923,10001.6069669427,11390.4329305047,13187.011523799,15525.4042869982,18582.8635296285,22593.109408161,27864.2046818899,34797.556630457,43910.8002268265,55860.5300229032,71465.2851961254,91717.0535537537,117803.754948644,151007.658770851,192354.356072063,242878.462816475,303077.973015865,372588.89547199,449848.844627569,531944.416517081,614823.35813674,693949.035809847,765243.775565225,825946.583072154,875010.800509489,912930.754499601,941198.296083631,961703.186936743,976294.145158192,986551.783072213,993713.787048526,998699.383866369,1002168.03901733,1004582.76348349,1006264.8079247,1007436.16910804,1008250.60457502,1008815.28794368,1009205.45360398,1009474.13806883,1009658.7022654,1009785.3247771,1009872.20603321,1009931.89700695,1009972.98936963,1010001.3411929,1010020.94096753,1010034.50758542,1010043.90107417,1010050.40059046,1010054.89098456,1010057.98742986,1010060.11880604,1010061.58404424,1010062.5908719,1010063.2829624,1010063.75919781,1010064.08736178,1010064.3138123,1010064.47024994,1010064.5783859,1010064.65313237,1010064.70476788,1010064.74040161,1010064.76496346,1010064.78187597,1010064.7935137,1010064.80152066,1010064.80703163,1010064.81082751,1010064.81344447,1010064.81525021,1010064.81649695,1010064.81735796,1010064.81795249,1010064.81836282,1010064.81864583,1010064.81884088,1010064.81897524,1010064.81906775,1010064.81913145,1010064.81917533,1010064.81920557,1010064.81922642,1010064.81924081,1010064.81925073,1010064.81925759,1010064.81926232,1010064.81926558,1010064.81926783,1010064.81926938,1010064.81927044,1010064.81927118,1010064.81927169,1010064.81927204,1010064.81927228,1010064.81927244,1010064.81927256,1010064.81927264
3,"Andorra",764.904574147733,768.128518695814,771.467565794001,774.76845381354,778.068291926966,781.446969202785,785.219465525883,789.682873348142,795.078093253999,801.565413401126,809.190784211484,818.788419057288,830.697537063715,845.232590277513,862.676761828557,883.228034315398,905.954522221414,930.949641879789,958.401969336909,988.532632461191,1021.44558550585,1057.026744611,1094.92124566917,1134.5157982664,1175.00197993256,1215.45873134747,1254.97489400817,1292.49122090207,1327.23920236752,1358.81804521055,1387.20174785156,1412.64393226396,1435.63271195075,1456.68000990829,1476.2672184115,1494.81375670647,1512.66208009772,1530.07133338866,1547.21675771868,1564.19813853174,1581.05144845506,1597.76223013426,1614.27911443019,1630.52743934637,1646.41967594031,1661.86336304356,1676.76840586079,1691.05276023932,1704.64634820198,1717.49372689965,1729.55536982189,1740.80775771106,1751.24254870415,1760.86509601019,1769.69257291799,1777.75188691208,1785.07755210663,1791.70964841648,1797.69195734741,1803.07032105491,1807.89129643723,1812.20106326643,1816.04457135661,1819.46490422165,1822.50283165973,1825.19652065098,1827.58137659125,1829.68998834341,1831.55215313514,1833.19496013019,1834.64291531785,1835.91809364771,1837.04030725891,1838.02728119564,1838.8948302986,1839.65703168805,1840.32638975331,1840.91399169145,1841.42965245601,1841.88204858867,1842.27884086197,1842.62678595374,1842.93183757923,1843.19923764531,1843.4335980861,1843.63897408113,1843.81892936883,1843.97659435708,1844.11471770654,1844.23571202335,1844.34169427619,1844.43452150372,1844.51582232779,1844.58702473924,1844.64938057675,1844.70398707584,1844.75180582536,1844.79367943297,1844.83034616842,1844.86245282369
6,"Argentina",13309.7206872023,16148.8425422116,19950.4107113107,25067.8029831787,31864.8440123286,40911.6525784486,53492.6512420491,70703.0197138079,94076.5025323765,125646.440524954,167585.553834456,221307.13163401,288762.570261346,370760.234683131,466221.89547318,571339.008844538,679909.273485154,783586.835800196,874542.217066971,947600.968542344,1001388.4974641,1037930.17217298,1061142.08345184,1075129.72064182,1083285.78348249,1087987.05448401,1090713.91845352,1092321.84630355,1093288.24507053,1093878.1102987,1094241.62328937,1094466.26461895,1094604.75800539,1094689.70863862,1094741.58373017,1094773.20213283,1094792.49644228,1094804.31266007,1094811.58634747,1094816.09008504,1094818.8955883,1094820.65324147,1094821.75975343,1094822.45868484,1094822.90076693,1094823.18003982,1094823.35586234,1094823.46606228,1094823.5348516,1094823.57768595,1094823.60435143,1094823.62098219,1094823.63138998,1094823.63793062,1094823.64205777,1094823.64467025,1094823.64632665,1094823.64737671,1094823.64804112,1094823.64846017,1094823.64872351,1094823.64888848,1094823.64899164,1094823.64905614,1094823.64909653,1094823.64912188,1094823.64913784,1094823.64914791,1094823.64915429,1094823.64915832,1094823.64916087,1094823.64916249,1094823.6491635,1094823.64916414,1094823.64916454,1094823.64916479,1094823.64916495,1094823.64916505,1094823.64916511,1094823.64916515,1094823.64916518,1094823.64916519,1094823.6491652,1094823.64916521,1094823.64916521,1094823.64916521,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522,1094823.64916522
7,"Armenia",6870.73487463755,7595.41607436343,8429.62632596074,9390.9765265766,10496.7108222182,11760.6737657525,13201.0008631246,14830.6731588903,16664.1117499132,18713.7183282501,20985.5421874285,23477.8934752188,26184.1488443019,29109.7453391564,32223.593883594,35390.4965031946,38593.6076211729,41774.6047086206,44875.0435780235,47840.9008388188,50626.7404100111,53198.0175265004,55532.6654122837,57620.6469728078,59462.5641672616,61067.6627638875,62451.4640316565,63633.2937067765,64633.6796218243,65473.794060024,66176.4011446865,66761.415151567,67246.7226345166,67648.0761240621,67979.140699791,68251.6287373085,68475.489738834,68659.1117584806,68809.5254380842,68932.5960059568,69033.1964187704,69115.3610415167,69182.4219582429,69237.1340101185,69281.7703900387,69318.1793130028,69347.8717857091,69372.0825084392,69391.8200753265,69407.9082005161,69421.0195287737,69431.7032510834,69440.4076993801,69447.4987992482,69453.2751408604,69457.9803047653,69461.8129468413,69464.9350278174,69467.4784395017,69469.5504380682,69471.2383716432,69472.6133916622,69473.7334671631,69474.6458336748,69475.3889838022,69475.9942859299,69476.4873018256,69476.8888596405,69477.2159283186,69477.4823305885,69477.6993244553,69477.8760774346,69478.0200534966,69478.137329925,69478.2328568133,69478.31066656,69478.3740442118,69478.4256660422,69478.4677123433,69478.5019592729,69478.5298536791,69478.5525740765,69478.5710803471,69478.5861542577,69478.5984324892,69478.6084335607,69478.6165797741,69478.6232150971,69478.6286197194,69478.6330218826,69478.6366075118,69478.6395280583,69478.6419068883,69478.6438444878,69478.6454227036,69478.6467081989,69478.6477552695,69478.6486081381,69478.6493028234,69478.6498686628
8,"Australia",7170.74552952035,7246.28100604906,7342.8877355823,7467.1786130473,7628.16803134008,7839.32662527556,8117.83107117121,8486.36393945861,8977.43306601807,9633.23260871827,10509.3103034937,11680.4752343459,13245.7182611289,15337.6546939496,18129.5668559547,21827.2956826801,26716.1303104665,33157.1155707946,41602.7682498694,52606.5437804176,66821.7520821264,84981.0858883527,107842.641486023,136086.390260491,170151.619805097,210021.231218013,254994.811940887,303540.709667568,353345.89065895,401646.629833568,445793.558539546,483833.288572484,514853.874230383,538961.500356799,556974.466700748,570036.008168868,579307.742237577,585798.61455862,590306.492415769,593425.743867182,595582.417381558,597074.608132764,598108.029786847,598823.862970464,599319.124697434,599660.891470362,599895.907174552,600056.931747827,600166.940267208,600241.972301287,600293.137623844,600328.065138094,600351.954873891,600368.33350131,600379.587467814,600387.332563888,600392.666204765,600396.337548176,600398.861138929,600400.592385837,600401.777681996,600402.58794268,600403.141424072,600403.519565372,600403.778155853,600403.955242868,600404.076701923,600404.160117158,600404.217451981,600404.256867553,600404.283951276,600404.302542808,600404.315288866,600404.324016881,600404.329988412,600404.334072724,600404.336866954,600404.338779949,600404.340090887,600404.340990117,600404.341607404,600404.342031316,600404.342322421,600404.342522244,600404.342659311,600404.342753258,600404.342817604,600404.342861657,600404.342891813,600404.342912461,600404.342926607,600404.342936304,600404.342942955,600404.342947519,600404.342950651,600404.342952801,600404.342954275,600404.342955286,600404.34295598,600404.342956454
9,"Austria",16620.9685283468,16785.7066746643,16976.4416209096,17198.6650701856,17458.5481479224,17760.6036863617,18115.4233500529,18534.5299917002,19031.7887888934,19624.2707696194,20333.3460459922,21183.1245488442,22200.8367004371,23424.5482778837,24893.3739573512,26620.4395016258,28655.3803237138,31046.3090710309,33845.5495483418,37108.6921086254,40893.4585860836,45256.29717763,50248.9098820143,55913.5151075113,62277.0408301616,69344.5596483154,77093.0687722321,85466.2507642577,94370.349985994,103675.082788255,113222.249261789,122830.390472999,132308.461656598,141470.825781169,150151.999165732,158218.642313492,165577.058072909,172175.335308812,178000.58944694,183072.632338917,187435.781678318,191150.386156716,194285.234839533,196911.517730289,199098.458206475,200910.431116572,202405.488306639,203634.786699268,204642.635512654,205466.91406827,206139.680561411,206687.851180587,207133.87803682,207496.38683904,207790.755980615,208029.63067952,208223.372362862,208380.446530728,208507.753486607,208610.907692005,208694.472345637,208762.153479765,208816.959599694,208861.33223525,208897.252286093,208926.326457523,208949.857475523,208968.901150129,208984.312790572,208996.784986975,209006.878371606,209015.046652092,209021.656960543,209027.006373354,209031.335301637,209034.838321352,209037.672927238,209039.966606277,209041.822554406,209043.324299459,209044.539442567,209045.522688378,209046.318300513,209046.962091607,209047.483035879,209047.904575224,209048.245676468,209048.521686701,209048.745024924,209048.925741164,209049.071968519,209049.190288721,209049.286027875,209049.363495799,209049.426179782,209049.476901458,209049.517943825,209049.551154067,209049.578026779,209049.599771303
10,"Azerbaijan",4306.17534599164,4652.96582276649,5013.00714062723,5440.84313350545,5935.70926223223,6438.75779400777,7179.49720638804,7901.8041959775,8767.41048613964,9889.54682015565,11110.292731261,12395.7499789139,14181.4853891431,16077.7435503383,18250.0671921412,20908.6893787906,23870.4769938016,27106.1194446091,31180.5065371654,35519.9979569619,40375.73281694,46138.242794975,52405.1170124678,59116.8590973343,66964.8233467838,75177.4599944777,83921.1750664271,93542.921114724,103407.442122553,113389.752279874,123941.246485324,134182.163073571,144149.530009529,154000.81578284,163161.142637267,171587.065791531,179492.304341669,186479.456979581,192668.686220098,198198.775419709,202947.420201485,207027.402413629,210578.091584798,213569.353196046,216105.645214373,218273.562748494,220087.772322401,221612.417156339,222904.307759745,223980.231990217,224881.276007819,225639.821652795,226270.923982229,226798.113565071,227240.696359086,227608.806791264,227916.24350059,228173.871636479,228388.380291967,228567.537059635,228717.600256876,228842.660955886,228947.179445485,229034.702687725,229107.734148378,229168.804006067,229219.955539551,229262.682864787,229298.439355875,229328.396693847,229353.447309029,229374.424607561,229392.007045714,229406.722519525,229419.052989131,229429.391653899,229438.051259013,229445.311010836,229451.40025854,229456.503763013,229460.784215666,229464.375639499,229467.387301399,229469.914215049,229472.03499183,229473.814188533,229475.307489903,229476.561083271,229477.613144614,229478.496375737,229479.237980769,229479.86053909,229480.383302483,229480.8223159,229481.190942898,229481.500533521,229481.76056437,229481.978946231,229482.162380143,229482.316468245
12,"Bahrain",9078.36756957353,9368.80786539708,9609.2250273846,9900.61085983262,10247.5036063329,10517.4993506965,10757.1414053814,11049.3355864695,11361.7438120458,11612.7020728371,11855.2392874827,12129.4256761467,12395.5678169704,12627.0342064487,12862.2966458575,13103.722490194,13330.2884669683,13532.6032086018,13735.757032672,13942.0910289692,14133.1158858166,14309.4014719248,14485.1077877684,14657.6317674536,14817.1051459546,14966.9440441501,15114.2721533414,15255.8442745525,15387.0842069262,15511.1227737459,15631.5456401555,15745.8310385036,15852.4764366025,15953.9307135478,16051.3618893506,16143.2392498336,16229.341752458,16311.2049454272,16389.1742430737,16462.4867419815,16531.3860580907,16596.763294952,16658.6848631221,16716.8638358427,16771.6534783014,16823.5462487044,16872.5505870221,16918.6132994016,16962.0230402535,17003.0530586976,17041.722627555,17078.0849137836,17112.3581184684,17144.7025000747,17175.1576545456,17203.8101036189,17230.8154076131,17256.2763763358,17280.2438709328,17302.8031234042,17324.0624046314,17344.0933237127,17362.9480942663,17380.6999758313,17397.4258890396,17413.1804079072,17428.0119585495,17441.9793966369,17455.1385718147,17467.5326851921,17479.2034177617,17490.1965445595,17500.5535458661,17510.3090340019,17519.49733748,17528.1536850974,17536.3096308871,17543.9930430683,17551.2315470987,17558.0522564123,17564.4795474772,17570.5357213876,17576.2426529684,17581.6212530522,17586.6905187955,17591.4681816046,17595.9714238026,17600.2164474622,17604.2181423196,17607.9905452738,17611.5471160113,17614.9004695898,17618.0623072242,17621.0436998955,17623.8551791232,17626.5065993175,17629.007163232,17631.3655830629,17633.5901037779,17635.6884452288
15,"Belarus",36642.7659211366,38094.7980540431,39601.4650367658,40939.771999597,42302.7252591728,44160.1515953497,45708.8199545251,48114.2475454559,50005.2685582495,51977.6549161071,54110.9198663038,56055.3446719303,58917.1390709407,61210.135086854,64223.5360460356,66848.906206944,69396.1333165503,72530.0231050615,75125.2651170212,78687.2293631807,81569.3233413344,84823.8542078527,88079.4665057938,90961.2549336571,94615.4393312903,97535.1364464959,101132.254466846,104249.57186313,107343.991511951,110680.661345342,113442.25486308,116792.931505787,119510.692907868,122479.024834735,125239.333968945,127727.641090079,130463.405159364,132684.897633863,135178.24007417,137296.849199026,139385.525751684,141423.293901982,143170.343361788,145047.57978936,146602.120805928,148212.770483533,149652.196210018,150979.810678862,152300.302892275,153422.374620378,154580.285240632,155575.101707741,156543.350428854,157441.408071428,158243.668251351,159039.196339735,159724.80882812,160403.86426906,161008.298473842,161573.565872293,162108.228026551,162582.13467272,163045.307565098,163453.278216201,163844.333648804,164201.494383225,164528.63204227,164839.812091973,165117.014209746,165383.266327316,165622.621959973,165847.031466601,166055.132478255,166244.300178465,166423.793823334,166585.289339964,166738.050700244,166877.521798469,167006.629544651,167127.187700332,167236.787562224,167340.169052057,167434.146596829,167522.047752306,167603.1114083,167677.71950027,167747.501652621,167811.176307786,167870.860539669,167925.576225702,167976.393287823,168023.517344875,168066.829643024,168107.294971719,168144.392566022,168178.985607869,168210.88904142,168240.410338938,168267.85172781,168293.098774221
